date,district,latitude,longitude,lst_day_k,lst_night_k,qc_day,qc_night,lst_day_c,lst_night_c
2026-08-09,IND.5.10_1,24.487,84.88529999999997,15007.0,14934.0,2,2,26.99000000000001,25.53000000000003
2026-08-10,IND.5.10_1,24.487,84.88529999999997,15007.0,14934.0,2,2,26.99000000000001,25.53000000000003
2026-08-08,IND.5.10_1,24.487,84.93529999999997,15007.0,14952.690215942413,2,2,26.99000000000001,25.9038043188483
2026-08-09,IND.5.10_1,24.487,84.93529999999997,15007.0,14952.690215942413,2,2,26.99000000000001,25.9038043188483
2026-08-10,IND.5.10_1,24.487,84.93529999999997,15007.0,14952.690215942413,2,2,26.99000000000001,25.9038043188483
2026-08-08,IND.5.10_1,24.487,84.98529999999997,15007.0,14952.946859489988,2,2,26.99000000000001,25.908937189799815
2026-08-09,IND.5.10_1,24.487,84.98529999999997,15007.0,14952.946859489988,2,65,26.99000000000001,25.908937189799815
2026-08-10,IND.5.10_1,24.487,84.98529999999997,15007.0,14952.946859489988,2,2,26.99000000000001,25.908937189799815
2026-08-08,IND.5.10_1,24.487,85.03529999999996,15007.0,14945.387129934212,2,2,26.99000000000001,25.757742598684274
2026-08-09,IND.5.10_1,24.487,85.03529999999996,15007.0,14945.387129934212,2,2,26.99000000000001,25.757742598684274
2026-08-10,IND.5.10_1,24.487,85.03529999999996,15007.0,14945.387129934212,2,2,26.99000000000001,25.757742598684274
2026-08-08,IND.5.10_1,24.487,85.08529999999996,15007.0,14930.212974296204,2,2,26.99000000000001,25.454259485924126
2026-08-09,IND.5.10_1,24.487,85.08529999999996,15007.0,14930.212974296204,2,2,26.99000000000001,25.454259485924126
2026-08-10,IND.5.10_1,24.487,85.08529999999996,15007.0,14930.212974296204,2,2,26.99000000000001,25.454259485924126
2026-08-08,IND.5.10_1,24.487,85.13529999999996,15007.0,14926.970498915405,2,2,26.99000000000001,25.38940997830815
2026-08-09,IND.5.10_1,24.487,85.13529999999996,15007.0,14926.970498915405,2,2,26.99000000000001,25.38940997830815
2026-08-10,IND.5.10_1,24.487,85.13529999999996,15007.0,14926.970498915405,2,2,26.99000000000001,25.38940997830815
2026-08-08,IND.5.10_1,24.487,85.18529999999996,15007.0,14883.94076099339,2,2,26.99000000000001,24.528815219867795
2026-08-09,IND.5.10_1,24.487,85.18529999999996,15007.0,14883.94076099339,2,2,26.99000000000001,24.528815219867795
2026-08-10,IND.5.10_1,24.487,85.18529999999996,15007.0,14883.94076099339,2,2,26.99000000000001,24.528815219867795
2026-08-08,IND.5.10_1,24.487,85.23529999999995,15007.0,14868.083577712607,2,2,26.99000000000001,24.211671554252177
2026-08-09,IND.5.10_1,24.487,85.23529999999995,15007.0,14868.083577712607,2,2,26.99000000000001,24.211671554252177
2026-08-10,IND.5.10_1,24.487,85.23529999999995,15007.0,14868.083577712607,2,2,26.99000000000001,24.211671554252177
2026-08-08,IND.5.10_1,24.537000000000003,84.3853,14942.0,14871.819542253521,2,2,25.690000000000055,24.286390845070457
2026-08-09,IND.5.10_1,24.537000000000003,84.3853,14942.0,14871.819542253521,2,2,25.690000000000055,24.286390845070457
2026-08-10,IND.5.10_1,24.537000000000003,84.3853,14942.0,14871.819542253521,2,2,25.690000000000055,24.286390845070457
2026-08-08,IND.5.10_1,24.537000000000003,84.4353,15007.0,14871.332039911307,2,2,26.99000000000001,24.276640798226197
2026-08-09,IND.5.10_1,24.537000000000003,84.4353,15007.0,14871.332039911307,2,2,26.99000000000001,24.276640798226197
2026-08-10,IND.5.10_1,24.537000000000003,84.4353,15007.0,14871.332039911307,2,2,26.99000000000001,24.276640798226197
2026-08-08,IND.5.10_1,24.537000000000003,84.58529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.537000000000003,84.58529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.537000000000003,84.58529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-08,IND.5.10_1,24.537000000000003,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.537000000000003,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.537000000000003,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-08,IND.5.10_1,24.537000000000003,84.68529999999998,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.537000000000003,84.68529999999998,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.537000000000003,84.68529999999998,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-08,IND.5.10_1,24.537000000000003,84.73529999999998,15007.0,14953.74463840399,2,2,26.99000000000001,25.924892768079815
2026-08-09,IND.5.10_1,24.537000000000003,84.73529999999998,15007.0,14953.74463840399,2,2,26.99000000000001,25.924892768079815
2026-08-10,IND.5.10_1,24.537000000000003,84.73529999999998,15007.0,14953.74463840399,2,2,26.99000000000001,25.924892768079815
2026-08-08,IND.5.10_1,24.537000000000003,84.78529999999998,15007.0,14955.612383247966,2,2,26.99000000000001,25.962247664959364
2026-08-09,IND.5.10_1,24.537000000000003,84.78529999999998,15007.0,14955.612383247966,2,2,26.99000000000001,25.962247664959364
2026-08-10,IND.5.10_1,24.537000000000003,84.78529999999998,15007.0,14955.612383247966,2,2,26.99000000000001,25.962247664959364
2026-08-08,IND.5.10_1,24.537000000000003,84.83529999999998,15007.0,14953.957562951226,2,2,26.99000000000001,25.929151259024536
2026-08-09,IND.5.10_1,24.537000000000003,84.83529999999998,15007.0,14953.957562951226,2,2,26.99000000000001,25.929151259024536
2026-08-10,IND.5.10_1,24.537000000000003,84.83529999999998,15007.0,14953.957562951226,2,2,26.99000000000001,25.929151259024536
2026-08-08,IND.5.10_1,24.537000000000003,84.88529999999997,15007.0,14955.986878536176,2,2,26.99000000000001,25.969737570723566
2026-08-09,IND.5.10_1,24.537000000000003,84.88529999999997,15007.0,14955.986878536176,2,2,26.99000000000001,25.969737570723566
2026-08-10,IND.5.10_1,24.537000000000003,84.88529999999997,15007.0,14955.986878536176,2,2,26.99000000000001,25.969737570723566
2026-08-08,IND.5.10_1,24.537000000000003,84.93529999999997,15007.0,14958.00738660008,2,2,26.99000000000001,26.010147732001656
2026-08-09,IND.5.10_1,24.537000000000003,84.93529999999997,15007.0,14958.00738660008,2,2,26.99000000000001,26.010147732001656
2026-08-10,IND.5.10_1,24.537000000000003,84.93529999999997,15007.0,14958.00738660008,2,2,26.99000000000001,26.010147732001656
2026-08-08,IND.5.10_1,24.537000000000003,84.98529999999997,15007.0,14962.340481740477,2,2,26.99000000000001,26.096809634809574
2026-08-09,IND.5.10_1,24.537000000000003,84.98529999999997,15007.0,14962.340481740477,2,2,26.99000000000001,26.096809634809574
2026-08-10,IND.5.10_1,24.537000000000003,84.98529999999997,15007.0,14962.340481740477,2,2,26.99000000000001,26.096809634809574
2026-08-08,IND.5.10_1,24.537000000000003,85.03529999999996,15007.0,14958.557924003708,2,2,26.99000000000001,26.021158480074178
2026-08-09,IND.5.10_1,24.537000000000003,85.03529999999996,15007.0,14958.557924003708,2,2,26.99000000000001,26.021158480074178
2026-08-10,IND.5.10_1,24.537000000000003,85.03529999999996,15007.0,14958.557924003708,2,2,26.99000000000001,26.021158480074178
