latitude,longitude,datetime,temperature_c,humidity_pct,rainfall_mm,district
24.587000000000003,85.28529999999995,2026-06-25T14:00,37.3,41,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T15:00,37.0,40,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T16:00,36.6,41,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T17:00,35.9,43,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T18:00,31.0,61,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T19:00,30.9,61,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T20:00,30.7,65,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T21:00,30.3,68,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T22:00,30.1,69,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-25T23:00,29.9,72,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T00:00,29.3,73,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T01:00,29.3,71,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T02:00,29.2,71,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T03:00,29.1,71,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T04:00,28.9,71,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T05:00,28.9,74,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T06:00,26.9,86,0.2,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T07:00,27.8,81,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T08:00,30.6,68,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T09:00,32.7,59,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T10:00,33.3,57,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T11:00,35.0,49,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T12:00,36.0,47,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T13:00,36.7,45,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T14:00,36.7,46,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T15:00,35.5,50,0.3,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T16:00,34.6,50,0.1,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T17:00,34.6,57,0.1,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T18:00,32.7,61,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T19:00,31.8,65,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T20:00,30.9,69,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T21:00,30.6,70,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T22:00,30.0,74,0.0,IND.5.10_1
24.587000000000003,85.28529999999995,2026-06-26T23:00,30.2,72,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T00:00,30.6,61,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T01:00,30.2,62,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T02:00,29.9,62,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T03:00,29.5,64,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T04:00,29.0,66,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T05:00,29.6,75,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T06:00,30.3,69,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T07:00,31.8,63,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T08:00,33.4,58,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T09:00,34.5,55,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T10:00,35.4,51,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T11:00,36.6,45,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T12:00,37.1,43,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T13:00,37.3,42,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T14:00,37.3,40,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T15:00,37.2,39,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T16:00,37.0,38,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T17:00,36.3,53,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T18:00,32.4,55,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T19:00,31.7,59,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T20:00,31.2,62,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T21:00,30.8,66,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T22:00,30.3,69,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-25T23:00,30.3,72,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T00:00,29.8,72,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T01:00,29.8,70,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T02:00,29.6,70,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T03:00,29.5,70,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T04:00,29.3,70,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T05:00,28.2,80,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T06:00,26.7,90,1.1,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T07:00,27.7,84,0.1,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T08:00,30.3,71,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T09:00,32.4,62,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T10:00,33.2,58,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T11:00,34.5,52,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T12:00,35.7,49,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T13:00,36.3,48,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T14:00,36.4,47,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T15:00,35.9,48,0.2,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T16:00,35.8,47,0.1,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T17:00,35.0,55,0.1,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T18:00,33.3,60,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T19:00,32.7,61,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T20:00,31.8,64,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T21:00,31.3,67,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T22:00,30.8,71,0.0,IND.5.10_1
24.637000000000004,85.28529999999995,2026-06-26T23:00,31.1,69,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T00:00,30.7,61,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T01:00,30.3,62,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T02:00,30.0,62,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T03:00,29.6,64,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T04:00,29.0,67,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T05:00,30.0,74,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T06:00,30.4,70,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T07:00,31.7,65,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T08:00,33.1,60,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T09:00,34.3,57,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T10:00,35.3,53,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T11:00,36.6,46,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T12:00,37.2,43,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T13:00,37.4,43,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T14:00,37.3,42,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T15:00,37.3,41,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T16:00,36.8,42,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T17:00,36.2,53,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T18:00,33.0,55,0.1,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T19:00,31.5,63,0.1,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T20:00,31.0,64,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T21:00,30.7,66,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T22:00,30.2,70,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-25T23:00,30.3,74,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T00:00,29.8,74,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T01:00,29.8,71,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T02:00,29.5,71,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T03:00,29.5,70,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T04:00,29.3,70,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T05:00,27.3,84,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T06:00,26.8,91,1.8,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T07:00,27.2,89,0.4,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T08:00,29.7,75,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T09:00,31.9,66,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T10:00,33.0,61,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T11:00,34.3,54,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T12:00,35.4,50,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T13:00,35.9,49,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T14:00,36.2,48,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T15:00,36.1,46,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T16:00,35.9,47,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T17:00,35.0,56,0.1,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T18:00,33.5,61,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T19:00,33.1,63,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T20:00,32.2,62,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T21:00,31.6,65,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T22:00,31.3,68,0.0,IND.5.10_1
24.687000000000005,85.28529999999995,2026-06-26T23:00,31.6,67,0.6,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T00:00,30.7,61,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T01:00,30.3,62,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T02:00,30.0,62,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T03:00,29.6,64,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T04:00,29.0,67,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T05:00,30.0,74,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T06:00,30.4,70,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T07:00,31.7,65,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T08:00,33.1,60,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T09:00,34.3,57,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T10:00,35.3,53,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T11:00,36.6,46,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T12:00,37.2,43,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T13:00,37.4,43,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T14:00,37.3,42,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T15:00,37.3,41,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T16:00,36.8,42,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T17:00,36.2,53,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T18:00,33.0,55,0.1,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T19:00,31.5,63,0.1,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T20:00,31.0,64,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T21:00,30.7,66,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T22:00,30.2,70,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-25T23:00,30.3,74,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T00:00,29.8,74,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T01:00,29.8,71,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T02:00,29.5,71,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T03:00,29.5,70,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T04:00,29.3,70,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T05:00,27.3,84,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T06:00,26.8,91,1.8,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T07:00,27.2,89,0.4,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T08:00,29.7,75,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T09:00,31.9,66,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T10:00,33.0,61,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T11:00,34.3,54,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T12:00,35.4,50,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T13:00,35.9,49,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T14:00,36.2,48,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T15:00,36.1,46,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T16:00,35.9,47,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T17:00,35.0,56,0.1,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T18:00,33.5,61,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T19:00,33.1,63,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T20:00,32.2,62,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T21:00,31.6,65,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T22:00,31.3,68,0.0,IND.5.10_1
24.737000000000005,85.28529999999995,2026-06-26T23:00,31.6,67,0.6,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T00:00,30.6,62,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T01:00,30.2,64,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T02:00,29.9,64,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T03:00,29.5,65,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T04:00,28.5,75,0.5,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T05:00,30.2,66,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T06:00,30.5,70,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T07:00,31.7,65,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T08:00,33.1,61,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T09:00,34.3,58,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T10:00,35.4,54,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T11:00,36.8,45,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T12:00,37.5,42,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T13:00,37.7,42,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T14:00,37.7,41,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T15:00,37.5,41,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T16:00,37.0,43,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T17:00,35.7,57,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T18:00,32.2,72,0.9,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T19:00,30.5,73,0.4,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T20:00,30.5,71,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T21:00,30.5,68,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T22:00,30.2,71,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-25T23:00,30.2,73,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T00:00,29.7,75,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T01:00,29.7,74,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T02:00,29.4,73,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T03:00,29.4,72,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T04:00,29.3,71,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T05:00,26.7,89,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T06:00,26.9,91,3.2,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T07:00,27.0,91,0.5,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T08:00,29.4,77,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T09:00,31.5,68,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T10:00,33.1,61,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T11:00,34.3,55,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T12:00,35.4,51,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T13:00,35.9,49,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T14:00,36.1,48,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T15:00,36.1,47,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T16:00,35.7,48,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T17:00,34.9,58,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T18:00,33.6,63,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T19:00,32.9,65,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T20:00,32.3,66,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T21:00,31.7,65,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T22:00,31.1,68,0.0,IND.5.10_1
24.78700000000001,85.28529999999995,2026-06-26T23:00,31.8,66,0.8,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T00:00,30.5,62,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T01:00,30.1,64,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T02:00,29.9,65,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T03:00,29.5,66,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T04:00,29.1,70,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T05:00,30.0,75,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T06:00,30.6,70,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T07:00,31.9,65,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T08:00,33.2,60,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T09:00,34.4,57,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T10:00,35.6,53,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T11:00,37.0,44,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T12:00,37.6,42,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T13:00,37.8,41,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T14:00,37.9,41,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T15:00,37.7,41,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T16:00,37.3,42,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T17:00,36.1,51,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T18:00,33.2,64,0.1,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T19:00,31.2,66,0.2,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T20:00,31.0,66,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T21:00,30.8,66,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T22:00,30.5,68,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-25T23:00,30.5,70,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T00:00,29.9,74,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T01:00,29.8,74,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T02:00,29.6,73,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T03:00,29.5,72,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T04:00,29.3,72,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T05:00,26.7,89,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T06:00,26.8,90,2.5,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T07:00,26.9,92,0.5,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T08:00,29.3,78,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T09:00,31.5,68,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T10:00,33.4,61,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T11:00,34.3,55,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T12:00,35.4,52,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T13:00,36.0,50,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T14:00,36.2,49,0.1,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T15:00,35.9,49,0.2,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T16:00,35.7,48,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T17:00,35.2,54,0.1,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T18:00,33.8,64,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T19:00,32.7,66,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T20:00,32.0,69,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T21:00,31.6,67,0.0,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T22:00,30.7,73,0.2,IND.5.10_1
24.837000000000007,85.28529999999995,2026-06-26T23:00,31.7,65,0.6,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T00:00,30.5,62,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T01:00,30.1,64,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T02:00,29.9,65,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T03:00,29.5,66,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T04:00,29.1,70,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T05:00,30.0,75,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T06:00,30.6,70,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T07:00,31.9,65,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T08:00,33.2,60,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T09:00,34.4,57,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T10:00,35.6,53,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T11:00,37.0,44,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T12:00,37.6,42,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T13:00,37.8,41,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T14:00,37.9,41,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T15:00,37.7,41,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T16:00,37.3,42,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T17:00,36.1,51,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T18:00,33.2,64,0.1,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T19:00,31.2,66,0.2,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T20:00,31.0,66,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T21:00,30.8,66,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T22:00,30.5,68,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-25T23:00,30.5,70,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-26T00:00,29.9,74,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-26T01:00,29.8,74,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-26T02:00,29.6,73,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-26T03:00,29.5,72,0.0,IND.5.10_1
24.887000000000008,85.28529999999995,2026-06-26T04:00,29.3,72,0.0,IND.5.10_1
