latitude,longitude,datetime,temperature_c,humidity_pct,rainfall_mm,district,rainfall_6h_mm,rainfall_24h_mm,temperature_6h_avg,heat_risk,rainfall_risk,date,hour,rainfall_30d_mm,spi_30,drought_risk,heat_index_c
25.63700000000001,87.9352999999998,2026-06-25 12:00:00,32.8,70,0.0,IND.5.15_1,3.8,3.8,29.433333333333334,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.83768954419561
25.63700000000001,87.9852999999998,2026-06-25 12:00:00,32.8,70,0.0,IND.5.15_1,3.8,3.8,29.433333333333334,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.83768954419561
25.63700000000001,88.0352999999998,2026-06-25 12:00:00,32.8,70,0.0,IND.5.15_1,2.9,2.9,29.566666666666663,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.83768954419561
25.68700000000002,87.28529999999984,2026-06-25 12:00:00,33.7,66,0.0,IND.5.15_1,0.3,3.4,30.383333333333336,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,43.90413661805114
25.68700000000002,87.63529999999982,2026-06-25 12:00:00,33.3,66,0.0,IND.5.15_1,5.5,5.5,29.58333333333333,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.688912093251126
25.68700000000002,87.68529999999981,2026-06-25 12:00:00,33.3,66,0.0,IND.5.15_1,5.5,5.5,29.58333333333333,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.688912093251126
25.68700000000002,87.73529999999981,2026-06-25 12:00:00,33.3,66,0.0,IND.5.15_1,7.000000000000001,7.000000000000001,29.666666666666668,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.688912093251126
25.68700000000002,87.78529999999981,2026-06-25 12:00:00,33.3,66,0.0,IND.5.15_1,7.000000000000001,7.000000000000001,29.666666666666668,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.688912093251126
25.68700000000002,87.8352999999998,2026-06-25 12:00:00,33.0,68,0.0,IND.5.15_1,7.1000000000000005,7.1000000000000005,29.516666666666666,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.62157814044463
25.68700000000002,87.8852999999998,2026-06-25 12:00:00,33.0,68,0.0,IND.5.15_1,7.1000000000000005,7.1000000000000005,29.516666666666666,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.62157814044463
25.68700000000002,87.9352999999998,2026-06-25 12:00:00,32.7,69,0.0,IND.5.15_1,7.6,7.6,29.3,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.117868428257864
25.68700000000002,87.9852999999998,2026-06-25 12:00:00,32.7,69,0.0,IND.5.15_1,7.6,7.6,29.3,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.117868428257864
25.68700000000002,88.0352999999998,2026-06-25 12:00:00,32.5,70,0.0,IND.5.15_1,5.3,5.3,29.183333333333337,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,41.908289393055696
25.73700000000002,87.68529999999981,2026-06-25 12:00:00,33.1,66,0.0,IND.5.15_1,10.7,10.7,29.33333333333333,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.09546739397117
25.73700000000002,87.73529999999981,2026-06-25 12:00:00,33.2,67,0.0,IND.5.15_1,11.0,11.0,29.433333333333334,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.810089904035664
25.73700000000002,87.78529999999981,2026-06-25 12:00:00,33.2,67,0.0,IND.5.15_1,11.0,11.0,29.433333333333334,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.810089904035664
25.73700000000002,87.8352999999998,2026-06-25 12:00:00,32.9,68,0.0,IND.5.15_1,10.6,10.6,29.5,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.31771543818453
25.73700000000002,87.8852999999998,2026-06-25 12:00:00,32.9,68,0.0,IND.5.15_1,10.6,10.6,29.5,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.31771543818453
25.73700000000002,87.9352999999998,2026-06-25 12:00:00,32.7,70,0.0,IND.5.15_1,5.800000000000001,5.9,29.366666666666664,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.52539026689562
25.78700000000002,87.8352999999998,2026-06-25 12:00:00,32.9,68,0.0,IND.5.15_1,10.6,10.6,29.5,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.31771543818453
25.78700000000002,87.8852999999998,2026-06-25 12:00:00,32.9,68,0.0,IND.5.15_1,10.6,10.6,29.5,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.31771543818453
25.83700000000002,87.8352999999998,2026-06-25 12:00:00,32.8,68,0.0,IND.5.15_1,8.4,8.5,29.55,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.01628326620448
25.83700000000002,87.8852999999998,2026-06-25 12:00:00,32.8,68,0.0,IND.5.15_1,8.4,8.5,29.55,Moderate,Low,2026-06-25,12,1522.3,-0.7071067811865474,Normal,42.01628326620448
25.287000000000013,87.73529999999981,2026-06-25 13:00:00,33.7,67,0.1,IND.5.15_1,0.1,0.4,32.5,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.35644912843562
25.287000000000013,87.78529999999981,2026-06-25 13:00:00,33.7,67,0.1,IND.5.15_1,0.1,0.4,32.5,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.35644912843562
25.287000000000013,87.8352999999998,2026-06-25 13:00:00,34.4,65,0.0,IND.5.15_1,0.1,0.2,33.03333333333334,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.6299778760711
25.33700000000001,87.53529999999982,2026-06-25 13:00:00,34.4,62,0.0,IND.5.15_1,0.0,0.3,33.1,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.20635371329764
25.33700000000001,87.58529999999982,2026-06-25 13:00:00,34.4,62,0.0,IND.5.15_1,0.0,0.3,33.1,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.20635371329764
25.33700000000001,87.63529999999982,2026-06-25 13:00:00,34.2,65,0.0,IND.5.15_1,0.1,0.2,32.800000000000004,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99827625015124
25.33700000000001,87.68529999999981,2026-06-25 13:00:00,34.2,65,0.0,IND.5.15_1,0.1,0.2,32.800000000000004,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99827625015124
25.33700000000001,87.73529999999981,2026-06-25 13:00:00,34.6,64,0.0,IND.5.15_1,0.1,0.1,32.86666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.77422047267561
25.38700000000001,87.23529999999984,2026-06-25 13:00:00,34.7,60,0.0,IND.5.15_1,0.0,0.2,33.11666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.1655070551178
25.38700000000001,87.43529999999983,2026-06-25 13:00:00,34.3,63,0.1,IND.5.15_1,0.1,0.4,32.71666666666666,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.38700000000001,87.48529999999982,2026-06-25 13:00:00,34.3,63,0.1,IND.5.15_1,0.1,0.4,32.71666666666666,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.38700000000001,87.53529999999982,2026-06-25 13:00:00,34.2,65,0.8,IND.5.15_1,0.8,0.9,32.63333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99827625015124
25.38700000000001,87.58529999999982,2026-06-25 13:00:00,34.2,65,0.8,IND.5.15_1,0.8,0.9,32.63333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99827625015124
25.38700000000001,87.63529999999982,2026-06-25 13:00:00,34.4,64,0.1,IND.5.15_1,0.7999999999999999,0.7999999999999999,32.3,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.14685208707546
25.38700000000001,87.68529999999981,2026-06-25 13:00:00,34.4,64,0.1,IND.5.15_1,0.7999999999999999,0.7999999999999999,32.3,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.14685208707546
25.38700000000001,87.73529999999981,2026-06-25 13:00:00,34.3,65,0.0,IND.5.15_1,0.8,1.0,32.1,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.31296385775123
25.43700000000001,87.23529999999984,2026-06-25 13:00:00,34.7,60,0.0,IND.5.15_1,0.0,0.2,33.11666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.1655070551178
25.43700000000001,87.28529999999984,2026-06-25 13:00:00,34.7,60,0.0,IND.5.15_1,0.0,0.2,33.11666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.1655070551178
25.43700000000001,87.33529999999983,2026-06-25 13:00:00,35.0,59,0.0,IND.5.15_1,0.0,0.2,33.23333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.5714921444445
25.43700000000001,87.38529999999983,2026-06-25 13:00:00,35.0,59,0.0,IND.5.15_1,0.0,0.2,33.23333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.5714921444445
25.43700000000001,87.43529999999983,2026-06-25 13:00:00,34.3,63,0.1,IND.5.15_1,0.1,0.4,32.71666666666666,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.43700000000001,87.48529999999982,2026-06-25 13:00:00,34.3,63,0.1,IND.5.15_1,0.1,0.4,32.71666666666666,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.43700000000001,87.53529999999982,2026-06-25 13:00:00,34.2,65,0.8,IND.5.15_1,0.8,0.9,32.63333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99827625015124
25.43700000000001,87.58529999999982,2026-06-25 13:00:00,34.2,65,0.8,IND.5.15_1,0.8,0.9,32.63333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99827625015124
25.43700000000001,87.63529999999982,2026-06-25 13:00:00,34.4,64,0.1,IND.5.15_1,0.7999999999999999,0.7999999999999999,32.3,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.14685208707546
25.43700000000001,87.68529999999981,2026-06-25 13:00:00,34.4,64,0.1,IND.5.15_1,0.7999999999999999,0.7999999999999999,32.3,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.14685208707546
25.43700000000001,87.73529999999981,2026-06-25 13:00:00,34.3,65,0.0,IND.5.15_1,0.8,1.0,32.1,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.31296385775123
25.487000000000016,87.23529999999984,2026-06-25 13:00:00,34.7,63,0.0,IND.5.15_1,0.0,0.0,32.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.596576356204416
25.487000000000016,87.28529999999984,2026-06-25 13:00:00,34.7,63,0.0,IND.5.15_1,0.0,0.0,32.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.596576356204416
25.487000000000016,87.33529999999983,2026-06-25 13:00:00,34.3,64,0.0,IND.5.15_1,0.0,0.1,32.31666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.836605020735625
25.487000000000016,87.38529999999983,2026-06-25 13:00:00,34.3,64,0.0,IND.5.15_1,0.0,0.1,32.31666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.836605020735625
25.487000000000016,87.43529999999983,2026-06-25 13:00:00,34.4,63,0.1,IND.5.15_1,0.1,0.2,32.4,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.67231069948442
25.487000000000016,87.48529999999982,2026-06-25 13:00:00,34.4,63,0.1,IND.5.15_1,0.1,0.2,32.4,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.67231069948442
25.487000000000016,87.53529999999982,2026-06-25 13:00:00,33.8,68,0.9,IND.5.15_1,1.5,1.5,31.95,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.13997884860459
25.487000000000016,87.58529999999982,2026-06-25 13:00:00,33.8,68,0.9,IND.5.15_1,1.5,1.5,31.95,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.13997884860459
25.487000000000016,87.63529999999982,2026-06-25 13:00:00,34.0,67,0.1,IND.5.15_1,0.1,0.1,31.75,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.31301626755559
25.487000000000016,87.68529999999981,2026-06-25 13:00:00,34.0,67,0.1,IND.5.15_1,0.1,0.1,31.75,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.31301626755559
25.487000000000016,87.73529999999981,2026-06-25 13:00:00,34.0,66,0.0,IND.5.15_1,0.1,0.1,31.55,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.840348247111166
25.487000000000016,87.78529999999981,2026-06-25 13:00:00,34.0,66,0.0,IND.5.15_1,0.1,0.1,31.55,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.840348247111166
25.487000000000016,87.8352999999998,2026-06-25 13:00:00,33.7,68,0.0,IND.5.15_1,0.1,0.5,31.3,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.81667190410438
25.537000000000017,87.23529999999984,2026-06-25 13:00:00,34.4,64,0.0,IND.5.15_1,0.0,0.0,32.03333333333334,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.14685208707546
25.537000000000017,87.28529999999984,2026-06-25 13:00:00,34.4,64,0.0,IND.5.15_1,0.0,0.0,32.03333333333334,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.14685208707546
25.537000000000017,87.33529999999983,2026-06-25 13:00:00,34.4,63,0.0,IND.5.15_1,0.0,0.1,31.96666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.67231069948442
25.537000000000017,87.38529999999983,2026-06-25 13:00:00,34.4,63,0.0,IND.5.15_1,0.0,0.1,31.96666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.67231069948442
25.537000000000017,87.43529999999983,2026-06-25 13:00:00,34.3,63,0.0,IND.5.15_1,0.0,0.0,31.9,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.537000000000017,87.48529999999982,2026-06-25 13:00:00,34.3,63,0.0,IND.5.15_1,0.0,0.0,31.9,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.537000000000017,87.53529999999982,2026-06-25 13:00:00,34.1,65,0.0,IND.5.15_1,0.0,0.0,31.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.68591505327121
25.537000000000017,87.58529999999982,2026-06-25 13:00:00,34.1,65,0.0,IND.5.15_1,0.0,0.0,31.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.68591505327121
25.537000000000017,87.63529999999982,2026-06-25 13:00:00,33.9,67,0.0,IND.5.15_1,0.0,0.0,31.21666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99176458747565
25.537000000000017,87.68529999999981,2026-06-25 13:00:00,33.9,67,0.0,IND.5.15_1,0.0,0.0,31.21666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99176458747565
25.537000000000017,87.73529999999981,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,0.1,0.1,31.0,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.537000000000017,87.78529999999981,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,0.1,0.1,31.0,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.537000000000017,87.8352999999998,2026-06-25 13:00:00,33.8,67,0.0,IND.5.15_1,0.4,0.5,30.850000000000005,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.672908874435734
25.537000000000017,87.8852999999998,2026-06-25 13:00:00,33.8,67,0.0,IND.5.15_1,0.4,0.5,30.850000000000005,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.672908874435734
25.537000000000017,87.9352999999998,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,0.8,0.9,30.950000000000003,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.537000000000017,87.9852999999998,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,0.8,0.9,30.950000000000003,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.537000000000017,88.0352999999998,2026-06-25 13:00:00,34.2,65,0.0,IND.5.15_1,0.6,0.6,31.316666666666663,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99827625015124
25.587000000000018,87.28529999999984,2026-06-25 13:00:00,34.4,64,0.0,IND.5.15_1,0.0,0.0,32.03333333333334,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,45.14685208707546
25.587000000000018,87.33529999999983,2026-06-25 13:00:00,34.4,63,0.0,IND.5.15_1,0.0,0.1,31.96666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.67231069948442
25.587000000000018,87.38529999999983,2026-06-25 13:00:00,34.4,63,0.0,IND.5.15_1,0.0,0.1,31.96666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.67231069948442
25.587000000000018,87.43529999999983,2026-06-25 13:00:00,34.3,63,0.0,IND.5.15_1,0.0,0.0,31.9,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.587000000000018,87.48529999999982,2026-06-25 13:00:00,34.3,63,0.0,IND.5.15_1,0.0,0.0,31.9,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.587000000000018,87.53529999999982,2026-06-25 13:00:00,34.1,65,0.0,IND.5.15_1,0.0,0.0,31.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.68591505327121
25.587000000000018,87.58529999999982,2026-06-25 13:00:00,34.1,65,0.0,IND.5.15_1,0.0,0.0,31.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.68591505327121
25.587000000000018,87.63529999999982,2026-06-25 13:00:00,33.9,67,0.0,IND.5.15_1,0.0,0.0,31.21666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99176458747565
25.587000000000018,87.68529999999981,2026-06-25 13:00:00,33.9,67,0.0,IND.5.15_1,0.0,0.0,31.21666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.99176458747565
25.587000000000018,87.73529999999981,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,0.1,0.1,31.0,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.587000000000018,87.78529999999981,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,0.1,0.1,31.0,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.587000000000018,87.8352999999998,2026-06-25 13:00:00,33.8,67,0.0,IND.5.15_1,0.4,0.5,30.850000000000005,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.672908874435734
25.587000000000018,87.8852999999998,2026-06-25 13:00:00,33.8,67,0.0,IND.5.15_1,0.4,0.5,30.850000000000005,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.672908874435734
25.587000000000018,87.9352999999998,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,0.8,0.9,30.950000000000003,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.587000000000018,87.9852999999998,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,0.8,0.9,30.950000000000003,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.63700000000001,87.28529999999984,2026-06-25 13:00:00,34.3,64,0.0,IND.5.15_1,0.0,0.8,31.666666666666668,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.836605020735625
25.63700000000001,87.33529999999983,2026-06-25 13:00:00,34.3,63,0.0,IND.5.15_1,0.0,0.3999999999999999,31.6,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.63700000000001,87.38529999999983,2026-06-25 13:00:00,34.3,63,0.0,IND.5.15_1,0.0,0.3999999999999999,31.6,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.36873470980462
25.63700000000001,87.43529999999983,2026-06-25 13:00:00,34.1,64,0.0,IND.5.15_1,0.0,0.1,31.416666666666668,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.22298514097564
25.63700000000001,87.48529999999982,2026-06-25 13:00:00,34.1,64,0.0,IND.5.15_1,0.0,0.1,31.416666666666668,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.22298514097564
25.63700000000001,87.53529999999982,2026-06-25 13:00:00,34.0,64,0.0,IND.5.15_1,0.1,0.1,31.23333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.91961232755559
25.63700000000001,87.58529999999982,2026-06-25 13:00:00,34.0,64,0.0,IND.5.15_1,0.1,0.1,31.23333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.91961232755559
25.63700000000001,87.63529999999982,2026-06-25 13:00:00,33.9,65,0.0,IND.5.15_1,0.4,0.4,30.96666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.06817189167116
25.63700000000001,87.68529999999981,2026-06-25 13:00:00,33.9,65,0.0,IND.5.15_1,0.4,0.4,30.96666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.06817189167116
25.63700000000001,87.73529999999981,2026-06-25 13:00:00,34.0,65,0.0,IND.5.15_1,1.6,1.6,30.76666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.375880267111015
25.63700000000001,87.78529999999981,2026-06-25 13:00:00,34.0,65,0.0,IND.5.15_1,1.6,1.6,30.76666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.375880267111015
25.63700000000001,87.8352999999998,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,3.4,3.4,30.53333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.63700000000001,87.8852999999998,2026-06-25 13:00:00,33.9,66,0.0,IND.5.15_1,3.4,3.4,30.53333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.52591644357122
25.63700000000001,87.9352999999998,2026-06-25 13:00:00,33.7,67,0.0,IND.5.15_1,3.7,3.8,30.366666666666664,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.35644912843562
25.63700000000001,87.9852999999998,2026-06-25 13:00:00,33.7,67,0.0,IND.5.15_1,3.7,3.8,30.366666666666664,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.35644912843562
25.63700000000001,88.0352999999998,2026-06-25 13:00:00,33.8,67,0.0,IND.5.15_1,2.9,2.9,30.53333333333333,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.672908874435734
25.68700000000002,87.28529999999984,2026-06-25 13:00:00,34.1,64,0.0,IND.5.15_1,0.0,3.4,31.516666666666666,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.22298514097564
25.68700000000002,87.63529999999982,2026-06-25 13:00:00,33.8,65,0.0,IND.5.15_1,3.6,5.5,30.766666666666666,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.76278992695126
25.68700000000002,87.68529999999981,2026-06-25 13:00:00,33.8,65,0.0,IND.5.15_1,3.6,5.5,30.766666666666666,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.76278992695126
25.68700000000002,87.73529999999981,2026-06-25 13:00:00,33.9,65,0.0,IND.5.15_1,6.6000000000000005,7.000000000000001,30.683333333333334,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.06817189167116
25.68700000000002,87.78529999999981,2026-06-25 13:00:00,33.9,65,0.0,IND.5.15_1,6.6000000000000005,7.000000000000001,30.683333333333334,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,44.06817189167116
25.68700000000002,87.8352999999998,2026-06-25 13:00:00,33.7,65,0.0,IND.5.15_1,7.1000000000000005,7.1000000000000005,30.433333333333337,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.45973437295109
25.68700000000002,87.8852999999998,2026-06-25 13:00:00,33.7,65,0.0,IND.5.15_1,7.1000000000000005,7.1000000000000005,30.433333333333337,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.45973437295109
25.68700000000002,87.9352999999998,2026-06-25 13:00:00,33.6,66,0.0,IND.5.15_1,7.6,7.6,30.21666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.59678859607108
25.68700000000002,87.9852999999998,2026-06-25 13:00:00,33.6,66,0.0,IND.5.15_1,7.6,7.6,30.21666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.59678859607108
25.68700000000002,88.0352999999998,2026-06-25 13:00:00,33.5,67,0.0,IND.5.15_1,5.3,5.3,30.133333333333336,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.73071753755553
25.73700000000002,87.68529999999981,2026-06-25 13:00:00,33.6,66,0.0,IND.5.15_1,6.5,10.7,30.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.59678859607108
25.73700000000002,87.73529999999981,2026-06-25 13:00:00,33.7,65,0.0,IND.5.15_1,10.1,11.0,30.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.45973437295109
25.73700000000002,87.78529999999981,2026-06-25 13:00:00,33.7,65,0.0,IND.5.15_1,10.1,11.0,30.65,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.45973437295109
25.73700000000002,87.8352999999998,2026-06-25 13:00:00,33.6,65,0.0,IND.5.15_1,10.5,10.6,30.46666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.15900522967104
25.73700000000002,87.8852999999998,2026-06-25 13:00:00,33.6,65,0.0,IND.5.15_1,10.5,10.6,30.46666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.15900522967104
25.73700000000002,87.9352999999998,2026-06-25 13:00:00,33.5,66,0.0,IND.5.15_1,5.800000000000001,5.9,30.266666666666666,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.291801834611164
25.78700000000002,87.8352999999998,2026-06-25 13:00:00,33.6,65,0.0,IND.5.15_1,10.5,10.6,30.46666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.15900522967104
25.78700000000002,87.8852999999998,2026-06-25 13:00:00,33.6,65,0.0,IND.5.15_1,10.5,10.6,30.46666666666667,Moderate,Low,2026-06-25,13,1522.3,-0.7071067811865474,Normal,43.15900522967104
